% subtitles -> transcripts
% subtitles with mutliple speakers are counted multiple times,
% with increasing numbers in the left column
% (ie. numbers in left column don't correspond to subtitle numbers)
% 'x' indicates absent line in transcripts
% subtitles with absent text are ignored
405	175
406	175
407	176
408	177
409	x
410	177
411	177
412	177
413	178
414	179
414	180
415	180
416	180
416	181
417	182
418	183
419	184
420	184
421	185
422	185
423	186
424	187
425	187
426	188
427	188
428	188
429	188
430	188
431	189
432	189
433	190
434	190
435	190
436	190
437	190
438	191
439	191
440	191
441	192
442	192
443	192
444	192
445	192
446	192
447	192
448	192
449	193
450	193
451	194
452	194
453	195
454	195
455	195
456	x
457	196
458	197
459	197
460	197
461	197
462	198
463	198
464	199
465	199
466	200
467	200
468	200
469	200
470	200
471	200
472	200
473	200
474	200
475	200
476	201
477	x
478	x
479	201
480	201
481	202
482	x
483	202
484	203
484	x
485	204
486	x
487	205
488	205
488	206
489	206
489	207
490	208
490	209
491	210
492	210
493	211
494	212
495	212
496	213
497	214
498	214
499	214
500	215
500	216
501	217
502	217
503	x
504	x
504	x
505	217
506	218
507	218
508	219
509	x
509	x
510	220
510	221
511	222
512	223
513	x
514	224
515	224
516	225
517	x
518	225
519	225
520	226
521	226
522	x
523	227
524	x
525	228
526	228
527	228
528	229
528	230
529	x
529	231
530	232
531	x
531	x
532	x
533	x
534	x
535	x
536	x
537	233
538	233
539	233
539	x
540	234
540	235
541	236
541	237
542	x
542	238
543	239
544	240
545	240
546	241
547	242
547	243
548	244
549	244
550	244
551	245
552	246
553	246
554	246
555	247
556	247
557	248
558	248
559	248
559	249
560	249
561	250
562	251
563	252
563	253
564	254
565	254
566	254
567	254
567	255
568	256
569	256
570	x
571	257
572	257
573	257
574	257
575	258
576	258
577	258
577	259
578	259
578	260
579	261
579	262
580	263
580	264
581	264
581	265
582	265
583	265
584	266
585	267
586	267
587	267
587	268
588	269
589	269
590	270
591	271
592	272
593	273
594	274
595	276
596	277
597	277
598	277
598	278
599	278
599	279
600	279
601	280
602	280
603	281
603	282
604	283
605	284
606	284
607	284
608	x
608	284
609	284
610	285
611	286
612	286
613	287
614	288
615	288
616	x
617	x
618	x
619	x
620	x
621	x
622	x
