% subtitles -> transcripts
% subtitles with mutliple speakers are counted multiple times,
% with increasing numbers in the left column
% (ie. numbers in left column don't correspond to subtitle numbers)
% 'x' indicates absent line in transcripts
% subtitles with absent text are ignored
411	167
412	x
413	x
414	168
415	169
416	169
417	169
418	170
419	171
420	171
421	171
422	172
423	173
424	173
425	173
426	174
427	174
428	174
429	174
430	175
431	175
432	176
433	177
434	x
435	177
436	177
437	177
438	178
439	179
440	180
441	180
442	180
443	181
444	182
445	183
446	184
447	184
448	185
449	185
450	186
451	187
452	187
453	188
454	188
455	188
456	188
457	188
458	189
459	189
460	190
461	190
462	190
463	190
464	190
465	191
466	191
467	191
468	192
469	192
470	192
471	192
472	192
473	192
474	192
475	192
476	193
477	193
478	194
479	194
480	195
481	195
482	195
483	x
484	196
485	197
486	197
487	197
488	197
489	198
490	198
491	199
492	199
493	200
494	200
495	200
496	200
497	200
498	200
499	200
500	200
501	200
502	200
503	201
504	x
505	x
506	201
507	201
508	202
509	x
510	202
511	203
512	x
513	204
514	x
515	205
516	205
517	206
518	206
519	207
520	208
521	209
522	210
523	210
524	211
525	212
526	212
527	213
528	214
529	214
530	214
531	215
532	216
533	217
534	217
535	x
536	x
537	x
538	217
539	218
540	218
541	219
542	x
543	x
544	220
545	221
546	222
547	223
548	x
549	224
550	224
551	225
552	x
553	225
554	225
555	226
556	226
557	x
558	227
559	x
560	228
561	228
562	228
563	229
564	230
565	x
566	231
567	232
568	x
569	x
570	x
571	x
572	x
573	x
574	x
575	233
576	233
577	233
578	x
579	234
580	235
581	236
582	237
583	x
584	238
585	239
586	240
587	240
588	241
589	242
590	243
591	244
592	244
593	244
594	245
595	246
596	246
597	246
598	247
599	247
600	248
601	248
602	248
603	249
604	249
605	250
606	251
607	252
608	253
609	254
610	254
611	254
612	254
613	255
614	256
615	256
616	x
617	257
618	257
619	257
620	257
621	258
622	258
623	258
624	259
625	259
626	260
627	261
628	262
629	263
630	264
631	264
632	265
633	265
634	265
635	266
636	267
637	267
638	267
639	268
640	269
641	269
642	270
643	271
644	272
645	273
646	274
647	276
648	277
649	277
650	277
651	278
652	278
653	279
654	279
655	280
656	280
657	281
658	282
659	283
660	284
661	284
662	284
663	x
664	284
665	284
666	285
667	286
668	286
669	287
670	288
671	288
672	x
673	x
674	x
675	x
676	x
677	x
678	x
